,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
2064,suvorr,2102,2087,-15,0.026889999999999997,0.0268,40.0
2065,Bingjie Tang,2103,2091,-12,0.02575,0.02446,1.0
2066,Armen YAGDJIAN,2104,2089,-15,0.025169999999999998,0.025639999999999996,1.0
2067,KMUI_20163651,2106,2094,-12,0.02481,0.0217,2.0
2068,ywkim,2105,2090,-15,0.02481,0.02545,1.0
2069,Sonali Dasgupta,2107,2093,-14,0.02385,0.02337,4.0
2070,Paul Vardon,2108,2092,-16,0.02278,0.02348,1.0
2071,Felipe Higuera,2109,2097,-12,0.022369999999999998,0.020919999999999998,1.0
2072,RakeshNikam,2110,2095,-15,0.02203,0.0213,1.0
2073,TeraFlops,2111,2096,-15,0.02203,0.0213,1.0
2074,mohamedleila,2112,2098,-14,0.0207,0.02016,3.0
2075,sujatak,2113,2140,27,0.02019,0.018869999999999998,1.0
2076,Alex Lu,2114,2099,-15,0.01958,0.01941,1.0
2077,AtlasNet,2145,2129,-16,0.01955,0.01924,1.0
2078,Alessandro Olivero,2137,2109,-28,0.01955,0.01924,1.0
2079,MuhammadUsman,2138,2135,-3,0.01955,0.01924,1.0
2080,yob cmst,2140,2119,-21,0.01955,0.01924,1.0
2081,Shadman Rohan,2141,2113,-28,0.01955,0.01924,2.0
2082,Alexey Filimonov,2142,2101,-41,0.01955,0.01924,3.0
2083,adrian pineda moreno,2143,2102,-41,0.01955,0.01924,7.0
2084,Edward Panda,2144,2126,-18,0.01955,0.01924,1.0
2085,n00bs,2149,2121,-28,0.01955,0.01924,1.0
2086,yyqing,2146,2125,-21,0.01955,0.01924,1.0
2087,QC,2147,2106,-41,0.01955,0.01924,1.0
2088,Liu Kai-Chen,2148,2133,-15,0.01955,0.01924,1.0
2089,HideyukiShimizu,2135,2130,-5,0.01955,0.01924,1.0
2090,YoungSun Yun,2150,2104,-46,0.01955,0.01924,1.0
2091,Yanbing Zhang,2152,2112,-40,0.01955,0.01924,1.0
2092,Invictus,2153,2132,-21,0.01955,0.01924,1.0
2093,czdiupup,2154,2138,-16,0.01955,0.01924,2.0
2094,Zhuoqi Jin,2155,1109,-1046,0.01955,0.43278999999999995,1.0
2095,LilyYourHeart,2136,2134,-2,0.01955,0.01924,1.0
2096,CCU,2139,2131,-8,0.01955,0.01924,3.0
2097,Obel,2134,2114,-20,0.01955,0.01924,2.0
2098,GrégoireVincent,2123,2127,4,0.01955,0.01924,1.0
2099,Raj Dharmendra,2115,2107,-8,0.01955,0.01924,1.0
2100,三本德彪西,2133,2103,-30,0.01955,0.01924,1.0
2101,WayenHuang,2117,2110,-7,0.01955,0.01924,1.0
2102,lorenzo91,2118,2108,-10,0.01955,0.01924,1.0
2103,Abhishek Moturu,2119,2117,-2,0.01955,0.01924,1.0
2104,zzg_dreamlike,2120,2136,16,0.01955,0.01924,1.0
2105,ox1234,2121,2137,16,0.01955,0.01924,5.0
2106,NCHU(許露譯),2122,2120,-2,0.01955,0.01924,1.0
2107,theodoros konstantinou,2116,2128,12,0.01955,0.01924,1.0
2108,Wenjie,2124,2118,-6,0.01955,0.01924,1.0
2109,Yongsheng Pan,2125,2105,-20,0.01955,0.01924,1.0
2110,Ryan Rigato,2126,2111,-15,0.01955,0.01924,1.0
2111,DmitryKotovenko,2127,2124,-3,0.01955,0.01924,1.0
2112,KMSW,2128,2122,-6,0.01955,0.01924,1.0
2113,Vladyslav Yushchenko,2129,2100,-29,0.01955,0.01924,1.0
2114,Darshan,2130,2123,-7,0.01955,0.01924,1.0
2115,The Meditators,2131,2115,-16,0.01955,0.01924,1.0
2116,houndlord,2132,2116,-16,0.01955,0.01924,1.0
2117,Fan Nuven,2156,2078,-78,0.01904,0.03246,40.0
2118,AIMLAB,2157,2139,-18,0.01867,0.01909,1.0
2119,Tomasz Kaleczyc,2158,1994,-164,0.01865,0.06337999999999999,1.0
2120,alexfilip,2159,2142,-17,0.01835,0.01618,1.0
2121,GiladS,2160,2143,-17,0.0153,0.015969999999999998,5.0
2122,Marios Koulakis,2161,2144,-17,0.015080000000000001,0.014190000000000001,1.0
2123,Vidyadhar,2162,2141,-21,0.0139,0.0168,2.0
2124,AnthonyScott,2163,2146,-17,0.013319999999999999,0.01376,1.0
2125,super_kojiro,2164,2145,-19,0.013319999999999999,0.01376,1.0
2126,Medina-Mardones,2165,2147,-18,0.01105,0.01212,1.0
2127,林湧森 (Dyson Lin),2166,2148,-18,0.010490000000000001,0.00983,1.0
2128,s-kage,2167,2149,-18,0.00672,0.007109999999999999,2.0
2129,Karthik Gotham,2169,2150,-19,0.00558,0.00698,2.0
2130,Samsara,2170,2151,-19,0.00133,0.00159,1.0
2131,Jonas Beyer,2171,2152,-19,0.0,0.0,1.0
2132,Moinul,2172,2153,-19,0.0,0.0,1.0
