,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
1504,MIDDO,1541,1698,157,3.61898,3.69564,1
1505,DaweiYiwen,1542,2477,935,3.61898,3.70644,21
1506,lcal,1544,2113,569,3.61898,3.70044,1
1507,RK13,1546,2033,487,3.61898,3.69986,4
1508,gadikatla,1548,2037,489,3.61898,3.69986,1
1509,PranY,1549,2038,489,3.61898,3.69986,1
1510,Vishal Gupta,1550,1703,153,3.61898,3.69568,5
1511,radnado,1540,1270,-270,3.61898,3.69244,8
1512,SarahK,1547,1859,312,3.61898,3.69812,6
1513,Shwet Prakash,1539,2031,492,3.61898,3.69986,2
1514,Subesh,1545,1354,-191,3.61898,3.69254,5
1515,AskarNurbekov,1537,1282,-255,3.61898,3.69244,9
1516,Ilya Safonov,1527,2036,509,3.61898,3.69986,1
1517,romansipula,1528,1311,-217,3.61898,3.69254,2
1518,Jane Li,1529,2035,506,3.61898,3.69986,3
1519,shm695,1530,2032,502,3.61898,3.69986,3
1520,Z.Q.,1531,2029,498,3.61898,3.69986,4
1521,Wang Wei,1538,2034,496,3.61898,3.69986,1
1522,Talgat,1532,2030,498,3.61898,3.69986,2
1523,AdamGatnar,1533,2040,507,3.61898,3.69986,1
1524,Bluebricks,1534,2039,505,3.61898,3.69986,5
1525,YilunChen,1535,2028,493,3.61898,3.69986,1
1526,Benzamin,1536,1481,-55,3.61898,3.69318,5
1527,Metadata,1551,2192,641,3.619,3.70138,1
1528,Machine Mike,1552,1231,-321,3.619,3.69214,40
1529,wangshizun,1553,1437,-116,3.61901,3.69284,7
1530,Sharath Kothapalli,1554,2056,502,3.61901,3.69999,13
1531,Jeffrey Chung,1555,1534,-21,3.61901,3.69358,47
1532,Cedric Chee,1559,2124,565,3.61902,3.70058,1
1533,Ivan Cherevko,1558,1986,428,3.61902,3.69946,6
1534,Bill S,1560,2642,1082,3.61902,3.71478,14
1535,SiluTan,1556,2145,589,3.61902,3.70079,11
1536,Peterdai2018,1557,1874,317,3.61902,3.69829,16
1537,Animesh Choubey,1561,1889,328,3.61903,3.69846,14
1538,Fedotov Dmitrii,1562,1795,233,3.61903,3.6971,4
1539,Saurabh Gupta,1563,1648,85,3.61903,3.69494,2
1540,Slackers,1564,2102,538,3.61904,3.70037,9
1541,Q_Q,1565,2067,502,3.61904,3.70007,14
1542,boston17,1566,2090,524,3.61904,3.7003,1
1543,Arunaav,1568,2045,477,3.61905,3.69992,17
1544,duykhanheiu,1567,836,-731,3.61905,3.68784,20
1545,small monster,1569,2117,548,3.61906,3.70049,1
1546,Sean Ng,1570,1879,309,3.61906,3.69833,15
1547,Evan,1571,2095,524,3.61906,3.70033,1
1548,Simon S,1572,1919,347,3.61907,3.69876,36
1549,gnefuil,1573,1733,160,3.61907,3.69606,7
1550,Peaminator,1574,1886,312,3.61908,3.69839,4
1551,robinjon,1577,2050,473,3.6191,3.69994,19
1552,PaniniGu,1576,1893,317,3.6191,3.69853,7
1553,Amandeep Singh,1575,1376,-199,3.6191,3.69254,11
1554,madhurpopli,1578,2286,708,3.61911,3.7039,1
1555,BGU-DL Nati's Angels,1579,1237,-342,3.61912,3.69221,20
1556,ScutLinxy,1580,2104,524,3.61912,3.70037,5
1557,lulu,1581,1958,377,3.61913,3.69918,1
1558,Evdilos_Ikaria,1582,1240,-342,3.61914,3.69224,38
1559,piecu,1583,440,-1143,3.61915,3.68616,28
1560,GP四虎出處隊(你現在是什麼身分?),1584,1902,318,3.61915,3.69864,8
1561,Max Kim,1585,200,-1385,3.61915,3.67873,64
1562,cherish_zhang,1593,1913,320,3.61916,3.69871,9
1563,MRINMOY SHEE,1592,1864,272,3.61916,3.69817,2
1564,yangyi,1590,2013,423,3.61916,3.69973,11
1565,HelpPeople,1591,1489,-102,3.61916,3.69323,3
1566,Stig Arild Nes,1588,2305,717,3.61916,3.70448,1
1567,chuck,1589,2108,519,3.61916,3.7004,1
1568,folal537,1587,1510,-77,3.61916,3.6934,18
1569,yyhhlancelot,1586,1119,-467,3.61916,3.69157,37
1570,Yassine Tahiri,1594,2123,529,3.61917,3.70056,14
1571,Wenqing Cao,1595,1797,202,3.61917,3.69711,1
1572,RichardCuicapuzaAntonio,1597,1433,-164,3.61918,3.69283,1
1573,djona,1598,1431,-167,3.61918,3.69283,4
1574,Drumato & hiyokko2,1596,558,-1038,3.61918,3.6876,73
1575,B.W.Chen,1599,1783,184,3.61919,3.69693,23
1576,0x0x,1600,1022,-578,3.6192,3.69061,68
1577,Prachi,1601,1914,313,3.6192,3.69871,22
1578,BlackSoil,1602,1608,6,3.6192,3.69447,10
1579,tosterius,1603,1887,284,3.61921,3.69842,5
1580,pogeba,1604,2084,480,3.61921,3.70023,3
1581,HanYiKun,1605,1961,356,3.61922,3.6992,12
1582,Jeff,1608,1258,-350,3.61923,3.69241,11
1583,BGU-DL-DavidA,1606,1776,170,3.61923,3.69686,3
1584,Fiona Liu,1607,2066,459,3.61923,3.70007,2
1585,Sebastin Mangalan,1609,2155,546,3.61924,3.70087,4
1586,Alexandr Medvedev,1610,2009,399,3.61924,3.69965,17
1587,mousede,1637,1273,-364,3.61925,3.69244,5
1588,Avinash Anand,1628,1284,-344,3.61925,3.69244,2
1589,Sebastian Jørgensen,1629,1421,-208,3.61925,3.69272,14
1590,AnilPandey,1630,1238,-392,3.61925,3.69222,13
1591,codereason,1631,1285,-346,3.61925,3.69244,32
1592,Triki Amine,1632,1265,-367,3.61925,3.69244,4
1593,kiyo,1633,1276,-357,3.61925,3.69244,14
1594,Saman Masarat,1636,1268,-368,3.61925,3.69244,15
1595,Huster_chen,1627,1292,-335,3.61925,3.69244,3
1596,corner200,1638,1293,-345,3.61925,3.69244,48
1597,André Oliva,1639,1280,-359,3.61925,3.69244,18
1598,MV®,1640,1271,-369,3.61925,3.69244,2
1599,Asm,1641,1283,-358,3.61925,3.69244,1
1600,zxasd131,1634,1263,-371,3.61925,3.69244,8
1601,deepheart,1626,1288,-338,3.61925,3.69244,15
1602,Ruben,1635,1269,-366,3.61925,3.69244,10
1603,Geekdreams,1624,1291,-333,3.61925,3.69244,17
1604,ddv0861,1611,1287,-324,3.61925,3.69244,4
1605,qiqiqiqiq,1612,1277,-335,3.61925,3.69244,12
1606,mrgao,1613,1272,-341,3.61925,3.69244,9
1607,Egor,1614,1289,-325,3.61925,3.69244,8
1608,Luthfi Mahendra,1615,1275,-340,3.61925,3.69244,29
1609,Lowerr,1625,1262,-363,3.61925,3.69244,14
1610,jianchunfei,1616,1286,-330,3.61925,3.69244,1
1611,maguchi,1618,1274,-344,3.61925,3.69244,20
1612,shiganquan,1619,1266,-353,3.61925,3.69244,10
1613,Emily_Yao,1620,1290,-330,3.61925,3.69244,5
1614,Ivan_Lan,1621,1278,-343,3.61925,3.69244,13
1615,kiyoshin,1622,1581,-41,3.61925,3.69418,33
1616,kunah4,1623,1994,371,3.61925,3.6995,3
1617,Alexander Kirilin,1617,1279,-338,3.61925,3.69244,4
1618,Kyle,1642,1951,309,3.61926,3.6991,1
1619,Vitaly Kudelya,1643,1999,356,3.61926,3.69955,7
1620,ilovejapan1986,1644,1946,302,3.61927,3.69905,6
1621,Chiranjoy Chowdhuri,1648,1833,185,3.61929,3.69787,18
1622,Hamish Dickson,1647,1411,-236,3.61929,3.69255,3
1623,SCP-055,1645,1267,-378,3.61929,3.69244,26
1624,bharathchar,1646,1860,214,3.61929,3.69815,1
1625,An Nguyen,1649,2122,473,3.6193,3.70056,5
1626,bibins,1650,1442,-208,3.6193,3.69284,1
1627,Pragadeesh Suresh Babu,1651,1869,218,3.6193,3.69822,2
1628,STC,1652,2158,506,3.61931,3.70092,10
1629,nezumi,1653,2109,456,3.61931,3.70041,1
1630,Tomomu Iwai,1654,2134,480,3.61931,3.70066,3
1631,Tutorin,1655,1926,271,3.61933,3.69883,11
1632,Paranoid,1656,1621,-35,3.61935,3.69457,5
1633,dupanfei,1657,2365,708,3.61936,3.70526,1
1634,a2rriadai,1658,1111,-547,3.61936,3.69154,15
1635,Kaustubh Gaikwad,1659,2112,453,3.61936,3.70044,1
1636,IgorV,1660,1440,-220,3.61937,3.69284,6
1637,jjiawen,1661,2077,416,3.61937,3.70013,4
1638,NCHU5107056024,1662,2078,416,3.61938,3.70013,6
1639,namakemono,1665,1921,256,3.6194,3.69877,2
1640,WilliamPanak,1666,1976,310,3.6194,3.69936,5
1641,TD0123,1663,2019,356,3.6194,3.69978,1
1642,ttv56,1664,2299,635,3.6194,3.70422,8
1643,tamreff3290,1668,1969,301,3.61942,3.69927,11
1644,Monkey_Throwing_Darts,1667,385,-1282,3.61942,3.6846,61
1645,scandk,1669,2390,721,3.61943,3.70563,20
1646,LiyingChen,1671,1720,49,3.61943,3.69579,7
1647,ling_dang,1670,1839,169,3.61943,3.69793,16
1648,KGjertsson,1672,1474,-198,3.61944,3.69318,3
1649,Sumit Yadav,1691,1463,-228,3.61944,3.69318,2
1650,Chandan Kumar,1690,1302,-388,3.61944,3.6925,24
1651,Guangqiang Lu,1688,2057,369,3.61944,3.69999,5
1652,Lokesh Kumar K,1687,1475,-212,3.61944,3.69318,1
1653,Gary DF,1686,923,-763,3.61944,3.68905,1
1654,ADM,1685,1483,-202,3.61944,3.69318,15
1655,Sophie,1684,1462,-222,3.61944,3.69318,4
1656,Haozheng Yu,1682,1476,-206,3.61944,3.69318,1
1657,UniversityGateway,1683,1347,-336,3.61944,3.69254,27
1658,T Gagne,1680,1464,-216,3.61944,3.69318,4
1659,Pepito Bleu,1679,1473,-206,3.61944,3.69318,1
1660,Kostya Atarik,1678,1387,-291,3.61944,3.69254,9
1661,Yung-Lin Chang,1677,1469,-208,3.61944,3.69318,3
1662,Feliphe Galiza,1676,1478,-198,3.61944,3.69318,4
1663,Shuki Goto,1675,1465,-210,3.61944,3.69318,1
1664,Aakash Kerawat,1674,1484,-190,3.61944,3.69318,8
1665,Preston Greene,1673,1461,-212,3.61944,3.69318,4
1666,Michael Vander Meiden,1681,1472,-209,3.61944,3.69318,1
1667,Sergey Sergeev,1692,1659,-33,3.61945,3.69507,21
1668,Hector Herranz,1693,2007,314,3.61945,3.69961,10
1669,samirthapa,1697,1314,-383,3.61946,3.69254,6
1670,dhuruvapriyan,1696,1261,-435,3.61946,3.69242,4
1671,huiqin,1695,1298,-397,3.61946,3.69247,15
1672,fatwyn,1694,1929,235,3.61946,3.69885,9
1673,Arjun Sehajpal,1762,1373,-389,3.61947,3.69254,18
1674,shandyone,1761,1429,-332,3.61947,3.6928,2
1675,mohammad,1760,1410,-350,3.61947,3.69255,2
1676,Mheidari,1759,1412,-347,3.61947,3.69255,2
1677,jooda,1758,1254,-504,3.61947,3.69239,5
1678,Martin Wistuba,1757,1299,-458,3.61947,3.69247,11
1679,Mohammad Sahlabadi,1756,1327,-429,3.61947,3.69254,3
1680,Mathn,1755,1329,-426,3.61947,3.69254,30
1681,SaamahnMahjouri,1763,1318,-445,3.61947,3.69254,2
1682,gregory lagasse,1754,1406,-348,3.61947,3.69254,6
1683,ZhichengZhang,1751,1244,-507,3.61947,3.69226,3
1684,ShikunLiu,1750,1345,-405,3.61947,3.69254,4
1685,nevergiveup,1749,1326,-423,3.61947,3.69254,13
1686,Martin Bonardi,1748,1320,-428,3.61947,3.69254,21
1687,Marcello Negro,1747,1358,-389,3.61947,3.69254,2
1688,TannerK,1746,1353,-393,3.61947,3.69254,8
1689,k.n.,1745,1394,-351,3.61947,3.69254,5
1690,keep mind,1744,1390,-354,3.61947,3.69254,5
1691,424吃鸡大队,1753,1381,-372,3.61947,3.69254,3
1692,Datadoume,1764,1365,-399,3.61947,3.69254,13
1693,Nitipon056,1776,1323,-453,3.61947,3.69254,5
1694,Shadow_fax,1766,1330,-436,3.61947,3.69254,49
1695,Di Mo,1785,1363,-422,3.61947,3.69254,4
1696,Nikita Hismatov,1784,1325,-459,3.61947,3.69254,19
1697,Franklin,1783,1386,-397,3.61947,3.69254,12
1698,guanyousong,1782,1405,-377,3.61947,3.69254,3
1699,aya2018,1781,1383,-398,3.61947,3.69254,3
1700,ZeroCode4,1779,1336,-443,3.61947,3.69254,17
1701,🇻🇳 SAMI_HUST,1778,1382,-396,3.61947,3.69254,48
1702,Unsupervised Learners,1777,1357,-420,3.61947,3.69254,1
1703,Piyush,1765,1319,-446,3.61947,3.69254,2
1704,Paulo S. Santos,1743,1321,-422,3.61947,3.69254,22
1705,Christian Wibisono,1774,1369,-405,3.61947,3.69254,2
1706,hiroxxx56,1773,1403,-370,3.61947,3.69254,2
1707,eoveson,1772,1385,-387,3.61947,3.69254,8
1708,vanAmsen,1771,1346,-425,3.61947,3.69254,1
1709,Russ Boucher,1770,1312,-458,3.61947,3.69254,3
1710,Humi Xu,1769,1401,-368,3.61947,3.69254,1
1711,Jordi Ruspira,1768,1313,-455,3.61947,3.69254,32
1712,TareqMufaddi,1767,1352,-415,3.61947,3.69254,10
1713,Manjeet Singh,1775,1384,-391,3.61947,3.69254,4
1714,CosmicQua,1742,1368,-374,3.61947,3.69254,9
1715,Dan Ofer,1735,1366,-369,3.61947,3.69254,8
1716,Jason Carpenter,1740,1398,-342,3.61947,3.69254,2
1717,Rajat Deshmukh,1716,1317,-399,3.61947,3.69254,4
1718,Gray Cat,1715,1407,-308,3.61947,3.69254,1
1719,kagSen,1714,1392,-322,3.61947,3.69254,3
1720,Dinislam OOOO,1741,1362,-379,3.61947,3.69254,1
1721,Ainy Qie,1712,1380,-332,3.61947,3.69254,5
1722,cuiwinters,1711,1367,-344,3.61947,3.69254,13
1723,Duc Do,1710,1371,-339,3.61947,3.69254,12
1724,anti111,1709,1375,-334,3.61947,3.69254,1
1725,dong xie,1717,1361,-356,3.61947,3.69254,12
1726,Yufeng,1708,1337,-371,3.61947,3.69254,2
1727,Marco Aikawa,1706,1348,-358,3.61947,3.69254,8
1728,Nishant Bhavsar,1705,1324,-381,3.61947,3.69254,1
1729,Aravind Srinivasan,1704,1374,-330,3.61947,3.69254,1
1730,Nukkad Star,1703,1322,-381,3.61947,3.69254,4
1731,alo,1702,1378,-324,3.61947,3.69254,1
1732,g_wzrd,1701,1408,-293,3.61947,3.69254,4
1733,Somin Wadhwa,1699,1355,-344,3.61947,3.69254,1
1734,ALOK PRATAP,1698,1377,-321,3.61947,3.69254,4
1735,Vitaly Portnoy,1707,1343,-364,3.61947,3.69254,4
1736,Sergei Bolotov,1718,1315,-403,3.61947,3.69254,2
1737,Johny Jose,1713,1396,-317,3.61947,3.69254,8
1738,Kishore,1720,1388,-332,3.61947,3.69254,1
1739,Kaelan Lupton,1739,1393,-346,3.61947,3.69254,1
1740,HongweiLuan,1738,1402,-336,3.61947,3.69254,1
1741,udit,1737,1333,-404,3.61947,3.69254,2
1742,daten-kieker,1719,1364,-355,3.61947,3.69254,2
1743,janney,1733,1409,-324,3.61947,3.69254,3
1744,Shikha Agrawal,1732,1332,-400,3.61947,3.69254,42
1745,shu wang,1731,1334,-397,3.61947,3.69254,3
1746,ritzs,1730,1310,-420,3.61947,3.69254,1
1747,Victor Otliga,1736,1344,-392,3.61947,3.69254,4
1748,Vivekanand Joshi,1728,1342,-386,3.61947,3.69254,2
1749,jamal,1729,1400,-329,3.61947,3.69254,6
1750,Himanshu Joshi,1721,1404,-317,3.61947,3.69254,17
1751,Kaibo Chen,1722,1391,-331,3.61947,3.69254,2
1752,Rajat Ranjan,1723,1309,-414,3.61947,3.69254,7
1753,Bibek,1724,1372,-352,3.61947,3.69254,2
1754,U023,1734,1349,-385,3.61947,3.69254,1
1755,SJC-ML,1725,1356,-369,3.61947,3.69254,1
1756,Yassine Alouini,1726,1338,-388,3.61947,3.69254,20
1757,BlackCore,1727,1370,-357,3.61947,3.69254,2
1758,yhm,1787,1743,-44,3.61948,3.69623,10
1759,Chihiro,1786,1927,141,3.61948,3.69883,12
1760,thang vu,1788,561,-1227,3.61948,3.68763,90
1761,mds_einstein,1789,1419,-370,3.61948,3.69268,53
1762,TriTruong,1790,562,-1228,3.61948,3.68763,56
1763,Phoenix Song,1796,1924,128,3.61949,3.69882,3
1764,Meow Pancha,1795,2011,216,3.61949,3.69972,1
1765,Joseph Ujwal Kovuri,1794,1781,-13,3.61949,3.69691,4
1766,_,1791,1020,-771,3.61949,3.69057,20
1767,WEIChuan,1792,2075,283,3.61949,3.70011,7
1768,Sajan Kumar,1793,1897,104,3.61949,3.69858,1
1769,bruceyoungsysu,1797,2212,415,3.6195,3.70189,4
1770,Saquib Ahmad,1802,2252,450,3.61951,3.70295,2
1771,quandai,1801,2017,216,3.61951,3.69976,4
1772,Masoud,1799,2303,504,3.61951,3.70435,1
1773,Dzmitry Shakhrai,1798,1163,-635,3.61951,3.69191,8
1774,Bcottman,1800,2302,502,3.61951,3.70435,2
1775,Serdar,1803,437,-1366,3.61952,3.68608,17
1776,Sui_bq,1804,1303,-501,3.61952,3.69251,4
1777,Fay,1805,2327,522,3.61955,3.70481,4
1778,Zheng Cao,1806,1891,85,3.61956,3.69852,10
1779,shaz13,1807,1709,-98,3.61956,3.69568,4
1780,Ersel,1808,2359,551,3.61956,3.70517,17
1781,blackgoku,1809,1962,153,3.61957,3.69922,1
1782,Ach_Orite,1810,1690,-120,3.61958,3.69557,2
1783,hdan,1811,2129,318,3.61959,3.70061,2
1784,Praveen Singh,1812,2254,442,3.61959,3.70304,2
1785,matsb,1813,2116,303,3.6196,3.70048,21
1786,Yasin Sancaktutan,1814,1701,-113,3.61962,3.69568,3
1787,Zhi Wei,1820,1896,76,3.61963,3.69856,21
1788,GIMYS,1819,1885,66,3.61963,3.69839,3
1789,Nikitas,1815,2046,231,3.61963,3.69992,18
1790,Judit,1817,1459,-358,3.61963,3.69315,37
1791,Linna Jia,1818,1949,131,3.61963,3.69909,1
1792,Goki,1821,1754,-67,3.61964,3.69639,6
1793,aquaShade,1822,371,-1451,3.61964,3.68419,29
1794,AndréViana,1823,1950,127,3.61965,3.6991,4
1795,怪兽万岁,1824,2087,263,3.61966,3.70024,1
1796,yukimizumachi,1825,1855,30,3.61966,3.69809,3
1797,Takafumi Takizawa,1826,2088,262,3.61966,3.70028,1
1798,Cojonas,1827,882,-945,3.61966,3.68826,11
1799,YYxang,1828,2002,174,3.61966,3.69957,15
1800,Subba,1830,2018,188,3.61967,3.69976,7
1801,xBuDer,1829,210,-1619,3.61967,3.67917,47
1802,kailai,1833,881,-952,3.61968,3.68824,87
1803,Namit Ohri,1832,1782,-50,3.61968,3.69692,59
1804,KeiM,1831,1875,44,3.61968,3.6983,25
1805,dslr,1834,2536,702,3.61969,3.7084,8
1806,Nirupam Ghosh,1835,1850,15,3.61969,3.69806,19
1807,Jack Mengel,1836,1756,-80,3.6197,3.6964,51
1808,Weijie Wu,1837,2337,500,3.61971,3.70495,8
1809,Shahrouz Raeisi,1838,1956,118,3.61971,3.69914,3
1810,SicilyTing,1839,1435,-404,3.61971,3.69284,7
1811,danbao,1840,2277,437,3.61971,3.70376,8
1812,toel^_^,1841,2015,174,3.61972,3.69974,1
1813,Alex.A,1843,1966,123,3.61974,3.69925,2
1814,秋天的骆驼,1844,2187,343,3.61974,3.70131,2
1815,NCHU-ITM,1857,1907,50,3.61975,3.69867,1
1816,Daniel Nguyen,1856,2072,216,3.61975,3.70009,1
1817,smartbluerock,1855,1915,60,3.61975,3.69871,26
1818,urmas pitsi,1854,1981,127,3.61975,3.69939,2
1819,BGU-DL OGH,1853,1910,57,3.61975,3.69867,9
1820,Zhijian Li,1852,1688,-164,3.61975,3.69557,7
1821,NCHU RChan,1848,1911,63,3.61975,3.69867,1
1822,njuboys,1850,1905,55,3.61975,3.69867,1
1823,ITMNCHU,1849,1903,54,3.61975,3.69864,4
1824,sereny,1847,1908,61,3.61975,3.69867,1
1825,"BongHo, Lee",1846,1909,63,3.61975,3.69867,5
1826,Andrey Shinkarenko,1845,1740,-105,3.61975,3.6962,11
1827,Türkay AVCI,1851,2313,462,3.61975,3.7046,1
1828,Ole_M,1858,2326,468,3.61976,3.70478,6
1829,JeongChul Kim,1859,1955,96,3.61976,3.69914,10
1830,Lilia Lipatova,1862,2238,376,3.61978,3.70249,2
1831,John Doe,1860,1967,107,3.61978,3.69925,9
1832,Onica Raptors,1861,2100,239,3.61978,3.70034,10
1833,Richard Giles,1866,2141,275,3.61979,3.70073,2
1834,nukky,1865,1423,-442,3.61979,3.69274,12
1835,olivier,1863,1770,-93,3.61979,3.69674,10
1836,tofu,1864,2275,411,3.61979,3.70368,10
1837,robotichendrix,1867,2082,215,3.6198,3.7002,9
1838,zhangzhen liu,1868,1444,-424,3.6198,3.69288,18
1839,Yongrui Huang,1869,2118,249,3.6198,3.70049,11
1840,Dongfang Li,1870,2259,389,3.61981,3.70324,1
1841,KALE,1871,2000,129,3.61981,3.69956,2
1842,Sergei,1872,2318,446,3.61982,3.70469,1
1843,Hemanath,1873,1894,21,3.61982,3.69855,1
1844,Tianyu Cui,1874,2005,131,3.61982,3.69959,3
1845,running cat-bear,1875,2331,456,3.61983,3.70487,5
1846,Weilin Wu,1879,2280,401,3.61984,3.7038,13
1847,StevenFu,1878,1814,-64,3.61984,3.69739,2
1848,TheNameoftheVector,1876,117,-1759,3.61984,3.67269,34
1849,Amer,1877,2283,406,3.61984,3.70389,24
1850,leilei,1880,1865,-15,3.61985,3.69818,7
1851,Satoshi_mif,1881,2081,200,3.61985,3.70018,3
1852,Izabella,1882,1786,-96,3.61985,3.69696,23
1853,Rao Sahab,1883,1934,51,3.61987,3.6989,4
1854,Tom57,1884,1802,-82,3.61987,3.69717,24
1855,ynktk,1885,473,-1412,3.61987,3.68665,4
1856,哈里谢顿,1886,2115,229,3.61988,3.70046,2
1857,vivid@zww,1887,149,-1738,3.61988,3.67536,33
1858,pranavpable,1888,1306,-582,3.61988,3.69252,11
1859,Jue Gong,1889,2285,396,3.61988,3.70389,1
1860,EugTsa,1890,2279,389,3.6199,3.70379,2
1861,VladB,1891,826,-1065,3.61991,3.68776,73
1862,JianfeiLin,1892,1881,-11,3.61992,3.69838,5
1863,Gideon Vos,1893,2367,474,3.61995,3.70531,1
1864,Mahendra,1895,1972,77,3.61996,3.69933,2
1865,万喜1990,1896,2379,483,3.61996,3.70551,1
1866,denisXiao,1894,2223,329,3.61996,3.70217,5
1867,junchao,1897,2048,151,3.61997,3.69993,7
1868,KH KIM,1898,1561,-337,3.62,3.69384,9
1869,런닝머신러닝,1899,1562,-337,3.62,3.69384,27
1870,53Squadron,1900,2386,486,3.62001,3.70557,22
1871,Shun Arahata,1901,2334,433,3.62001,3.70491,4
1872,alimpolat,1902,1736,-166,3.62001,3.69612,1
1873,Mohamed Dhaoui,1903,2352,449,3.62002,3.70512,3
1874,Complex Network is the best researching way,1906,1938,32,3.62003,3.69893,11
1875,Carabes,1904,2493,589,3.62003,3.70667,1
1876,Tatsuki,1905,2439,534,3.62003,3.70621,2
1877,idroid,1907,2043,136,3.62003,3.69989,4
1878,hariharan,1908,2014,106,3.62004,3.69974,1
1879,Torben,1909,2485,576,3.62005,3.70656,7
1880,Garfield,1910,2010,100,3.62005,3.69971,29
1881,Chi Gao,1911,1990,79,3.62005,3.69948,4
1882,lansaid,1912,2012,100,3.62005,3.69973,2
1883,twilightz,1913,2348,435,3.62006,3.70508,24
1884,Loren,1914,19,-1895,3.62006,3.65462,162
1885,Erik Gaasedelen,1915,1678,-237,3.62007,3.69537,2
1886,ajithvallabai,1916,2406,490,3.62007,3.70592,5
1887,GorkemG,1924,2159,235,3.62008,3.70096,2
1888,KeLeJiChi,1923,2162,239,3.62008,3.70096,1
1889,iamzen9,1926,2161,235,3.62008,3.70096,1
1890,teTT,1925,2166,241,3.62008,3.70096,1
1891,sumitkumar,1922,2165,243,3.62008,3.70096,3
1892,Jack Chen,1927,2065,138,3.62008,3.70006,1
1893,Han wu,1920,2160,240,3.62008,3.70096,1
1894,Lluis Capdevila,1919,2163,244,3.62008,3.70096,3
1895,MarlonTrujillo,1918,2164,246,3.62008,3.70096,3
1896,DataGeek,1917,1710,-207,3.62008,3.69575,15
1897,Wei Chai,1921,2167,246,3.62008,3.70096,3
1898,Thui,1930,1829,-101,3.62011,3.69776,30
1899,Philippe Lavoie,1931,2381,450,3.62011,3.70552,8
1900,miniek,1929,2154,225,3.62011,3.70086,6
1901,syuan,1932,1005,-927,3.62012,3.69044,23
1902,ajsirch,1934,1872,-62,3.62017,3.69825,1
1903,Ceshine Lee,1935,2288,353,3.62018,3.70393,1
1904,Venkata Ravuri,1936,1965,29,3.62019,3.69924,7
1905,Xi Zhou,1937,1792,-145,3.6202,3.69707,6
1906,My_name,1938,869,-1069,3.62021,3.68803,99
1907,lalala,1939,2413,474,3.62022,3.70598,1
1908,vgdata,1940,2136,196,3.62022,3.70068,1
1909,Kaggle(4),1947,179,-1768,3.62023,3.67736,180
1910,lyyyy,1945,1749,-196,3.62023,3.6963,5
1911,Mileta,1944,1793,-151,3.62023,3.69708,13
1912,Amw5g,1946,2300,354,3.62023,3.70426,25
1913,vincentkr1891,1942,1665,-277,3.62023,3.69508,10
1914,[ods.ai] bobbqe,1941,181,-1760,3.62023,3.67744,157
1915,Aki Koivu,1943,1900,-43,3.62023,3.6986,61
1916,Bryan Arnold,1948,977,-971,3.62024,3.6899,30
1917,Nam Nguyen,1949,870,-1079,3.62024,3.68804,14
1918,daredevil,1954,72,-1882,3.62025,3.66782,30
1919,DiorW,1952,1785,-167,3.62025,3.69695,4
1920,ごらたけ,1953,1548,-405,3.62025,3.6937,66
1921,Erlich Bachman,1950,2384,434,3.62025,3.70555,1
1922,Nicotine1026,1951,2312,361,3.62025,3.70459,21
1923,No time to work,1955,1842,-113,3.62026,3.69797,17
1924,anmanzhou,1956,1251,-705,3.62026,3.69237,40
1925,北落师门,1957,105,-1852,3.62026,3.6714,63
1926,Joyce Chueng,1958,2105,147,3.62027,3.70038,1
1927,Li Yi,1960,2426,466,3.62028,3.70611,1
1928,Aarush,1959,1304,-655,3.62028,3.69252,3
1929,Yanzhi,1961,1932,-29,3.62029,3.69889,1
1930,52xiao,1963,2512,549,3.6203,3.70715,4
1931,Shinan Xu,1962,957,-1005,3.6203,3.68958,19
1932,RC,1964,1676,-288,3.62031,3.69526,13
1933,Elo_neu,1965,2321,356,3.62031,3.70475,1
1934,LASER SHARKS,1966,359,-1607,3.62033,3.68383,47
1935,Pavel Arkhipenko,1967,2565,598,3.62033,3.70984,9
1936,Yohei Kawakami,1968,2341,373,3.62033,3.70497,12
1937,seutianye,1969,2041,72,3.62034,3.69989,3
1938,Mohak Khattwani,1970,1598,-372,3.62034,3.69439,16
1939,AFRG111,1971,1618,-353,3.62034,3.69454,15
1940,PIETEP,1972,1668,-304,3.62034,3.69512,7
1941,Ken Zya,1973,2215,242,3.62034,3.70192,26
1942,Franco,1974,2354,380,3.62034,3.70514,2
1943,Alex Zhang,1977,2257,280,3.62036,3.70311,2
1944,SenaB.Yengeç,1975,2362,387,3.62036,3.70523,6
1945,恰那no.1,1976,143,-1833,3.62036,3.67478,101
1946,googlecn,1979,2083,104,3.62037,3.70021,6
1947,WENW L,1978,2070,92,3.62037,3.70009,6
1948,糟了，是心动的感觉,1980,36,-1944,3.62038,3.66231,188
1949,Wael Dahech,1981,2418,437,3.62038,3.70601,1
1950,Parkinson Zabelin,1982,2052,70,3.62038,3.69995,11
1951,Rashmi Jain,1983,1954,-29,3.62038,3.69913,4
1952,JerryLiu66,1984,2008,24,3.62038,3.69965,2
1953,Vijay,1985,2393,408,3.62039,3.7057,3
1954,rickey_maru,1986,1679,-307,3.6204,3.69538,4
1955,uknowpm,1987,2139,152,3.6204,3.7007,1
1956,chhavi rajput,1988,2433,445,3.6204,3.70618,2
1957,Ramanathan,1989,1571,-418,3.6204,3.69408,1
